Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Wind power generation - hourly data
2018-04-30 15:00:00,2018-04-30 16:00:00,2018-04-30 18:00:00,2018-04-30 19:00:00,64.0
2018-04-30 16:00:00,2018-04-30 17:00:00,2018-04-30 19:00:00,2018-04-30 20:00:00,82.0
2018-04-30 17:00:00,2018-04-30 18:00:00,2018-04-30 20:00:00,2018-04-30 21:00:00,137.0
2018-04-30 18:00:00,2018-04-30 19:00:00,2018-04-30 21:00:00,2018-04-30 22:00:00,201.0
2018-04-30 19:00:00,2018-04-30 20:00:00,2018-04-30 22:00:00,2018-04-30 23:00:00,270.0
2018-04-30 20:00:00,2018-04-30 21:00:00,2018-04-30 23:00:00,2018-05-01 00:00:00,399.0
2018-04-30 21:00:00,2018-04-30 22:00:00,2018-05-01 00:00:00,2018-05-01 01:00:00,514.0
2018-04-30 22:00:00,2018-04-30 23:00:00,2018-05-01 01:00:00,2018-05-01 02:00:00,495.0
2018-04-30 23:00:00,2018-05-01 00:00:00,2018-05-01 02:00:00,2018-05-01 03:00:00,469.0
2018-05-01 00:00:00,2018-05-01 01:00:00,2018-05-01 03:00:00,2018-05-01 04:00:00,514.0
2018-05-01 01:00:00,2018-05-01 02:00:00,2018-05-01 04:00:00,2018-05-01 05:00:00,561.0
2018-05-01 02:00:00,2018-05-01 03:00:00,2018-05-01 05:00:00,2018-05-01 06:00:00,592.0
2018-05-01 03:00:00,2018-05-01 04:00:00,2018-05-01 06:00:00,2018-05-01 07:00:00,636.0
2018-05-01 04:00:00,2018-05-01 05:00:00,2018-05-01 07:00:00,2018-05-01 08:00:00,540.0
2018-05-01 05:00:00,2018-05-01 06:00:00,2018-05-01 08:00:00,2018-05-01 09:00:00,446.0
2018-05-01 06:00:00,2018-05-01 07:00:00,2018-05-01 09:00:00,2018-05-01 10:00:00,448.0
2018-05-01 07:00:00,2018-05-01 08:00:00,2018-05-01 10:00:00,2018-05-01 11:00:00,507.0
2018-05-01 08:00:00,2018-05-01 09:00:00,2018-05-01 11:00:00,2018-05-01 12:00:00,584.0
2018-05-01 09:00:00,2018-05-01 10:00:00,2018-05-01 12:00:00,2018-05-01 13:00:00,705.0
2018-05-01 10:00:00,2018-05-01 11:00:00,2018-05-01 13:00:00,2018-05-01 14:00:00,799.0
2018-05-01 11:00:00,2018-05-01 12:00:00,2018-05-01 14:00:00,2018-05-01 15:00:00,862.0
2018-05-01 12:00:00,2018-05-01 13:00:00,2018-05-01 15:00:00,2018-05-01 16:00:00,934.0
2018-05-01 13:00:00,2018-05-01 14:00:00,2018-05-01 16:00:00,2018-05-01 17:00:00,986.0
2018-05-01 14:00:00,2018-05-01 15:00:00,2018-05-01 17:00:00,2018-05-01 18:00:00,1020.0
2018-05-01 15:00:00,2018-05-01 16:00:00,2018-05-01 18:00:00,2018-05-01 19:00:00,1033.0
2018-05-01 16:00:00,2018-05-01 17:00:00,2018-05-01 19:00:00,2018-05-01 20:00:00,1031.0
2018-05-01 17:00:00,2018-05-01 18:00:00,2018-05-01 20:00:00,2018-05-01 21:00:00,974.0
2018-05-01 18:00:00,2018-05-01 19:00:00,2018-05-01 21:00:00,2018-05-01 22:00:00,1082.0
2018-05-01 19:00:00,2018-05-01 20:00:00,2018-05-01 22:00:00,2018-05-01 23:00:00,1146.0
2018-05-01 20:00:00,2018-05-01 21:00:00,2018-05-01 23:00:00,2018-05-02 00:00:00,1148.0
2018-05-01 21:00:00,2018-05-01 22:00:00,2018-05-02 00:00:00,2018-05-02 01:00:00,1172.0
2018-05-01 22:00:00,2018-05-01 23:00:00,2018-05-02 01:00:00,2018-05-02 02:00:00,1184.0
2018-05-01 23:00:00,2018-05-02 00:00:00,2018-05-02 02:00:00,2018-05-02 03:00:00,1199.0
2018-05-02 00:00:00,2018-05-02 01:00:00,2018-05-02 03:00:00,2018-05-02 04:00:00,1148.0
2018-05-02 01:00:00,2018-05-02 02:00:00,2018-05-02 04:00:00,2018-05-02 05:00:00,1171.0
2018-05-02 02:00:00,2018-05-02 03:00:00,2018-05-02 05:00:00,2018-05-02 06:00:00,1138.0
2018-05-02 03:00:00,2018-05-02 04:00:00,2018-05-02 06:00:00,2018-05-02 07:00:00,1108.0
2018-05-02 04:00:00,2018-05-02 05:00:00,2018-05-02 07:00:00,2018-05-02 08:00:00,1059.0
2018-05-02 05:00:00,2018-05-02 06:00:00,2018-05-02 08:00:00,2018-05-02 09:00:00,961.0
2018-05-02 06:00:00,2018-05-02 07:00:00,2018-05-02 09:00:00,2018-05-02 10:00:00,882.0
2018-05-02 07:00:00,2018-05-02 08:00:00,2018-05-02 10:00:00,2018-05-02 11:00:00,786.0
2018-05-02 08:00:00,2018-05-02 09:00:00,2018-05-02 11:00:00,2018-05-02 12:00:00,741.0
2018-05-02 09:00:00,2018-05-02 10:00:00,2018-05-02 12:00:00,2018-05-02 13:00:00,644.0
2018-05-02 10:00:00,2018-05-02 11:00:00,2018-05-02 13:00:00,2018-05-02 14:00:00,525.0
2018-05-02 11:00:00,2018-05-02 12:00:00,2018-05-02 14:00:00,2018-05-02 15:00:00,462.0
2018-05-02 12:00:00,2018-05-02 13:00:00,2018-05-02 15:00:00,2018-05-02 16:00:00,469.0
2018-05-02 13:00:00,2018-05-02 14:00:00,2018-05-02 16:00:00,2018-05-02 17:00:00,503.0
2018-05-02 14:00:00,2018-05-02 15:00:00,2018-05-02 17:00:00,2018-05-02 18:00:00,468.0
2018-05-02 15:00:00,2018-05-02 16:00:00,2018-05-02 18:00:00,2018-05-02 19:00:00,411.0
2018-05-02 16:00:00,2018-05-02 17:00:00,2018-05-02 19:00:00,2018-05-02 20:00:00,372.0
2018-05-02 17:00:00,2018-05-02 18:00:00,2018-05-02 20:00:00,2018-05-02 21:00:00,349.0
2018-05-02 18:00:00,2018-05-02 19:00:00,2018-05-02 21:00:00,2018-05-02 22:00:00,352.0
2018-05-02 19:00:00,2018-05-02 20:00:00,2018-05-02 22:00:00,2018-05-02 23:00:00,334.0
2018-05-02 20:00:00,2018-05-02 21:00:00,2018-05-02 23:00:00,2018-05-03 00:00:00,317.0
2018-05-02 21:00:00,2018-05-02 22:00:00,2018-05-03 00:00:00,2018-05-03 01:00:00,294.0
2018-05-02 22:00:00,2018-05-02 23:00:00,2018-05-03 01:00:00,2018-05-03 02:00:00,259.0
2018-05-02 23:00:00,2018-05-03 00:00:00,2018-05-03 02:00:00,2018-05-03 03:00:00,220.0
2018-05-03 00:00:00,2018-05-03 01:00:00,2018-05-03 03:00:00,2018-05-03 04:00:00,224.0
2018-05-03 01:00:00,2018-05-03 02:00:00,2018-05-03 04:00:00,2018-05-03 05:00:00,250.0
2018-05-03 02:00:00,2018-05-03 03:00:00,2018-05-03 05:00:00,2018-05-03 06:00:00,239.0
2018-05-03 03:00:00,2018-05-03 04:00:00,2018-05-03 06:00:00,2018-05-03 07:00:00,237.0
2018-05-03 04:00:00,2018-05-03 05:00:00,2018-05-03 07:00:00,2018-05-03 08:00:00,222.0
2018-05-03 05:00:00,2018-05-03 06:00:00,2018-05-03 08:00:00,2018-05-03 09:00:00,161.0
2018-05-03 06:00:00,2018-05-03 07:00:00,2018-05-03 09:00:00,2018-05-03 10:00:00,164.0
2018-05-03 07:00:00,2018-05-03 08:00:00,2018-05-03 10:00:00,2018-05-03 11:00:00,178.0
2018-05-03 08:00:00,2018-05-03 09:00:00,2018-05-03 11:00:00,2018-05-03 12:00:00,196.0
2018-05-03 09:00:00,2018-05-03 10:00:00,2018-05-03 12:00:00,2018-05-03 13:00:00,224.0
2018-05-03 10:00:00,2018-05-03 11:00:00,2018-05-03 13:00:00,2018-05-03 14:00:00,229.0
2018-05-03 11:00:00,2018-05-03 12:00:00,2018-05-03 14:00:00,2018-05-03 15:00:00,248.0
2018-05-03 12:00:00,2018-05-03 13:00:00,2018-05-03 15:00:00,2018-05-03 16:00:00,280.0
2018-05-03 13:00:00,2018-05-03 14:00:00,2018-05-03 16:00:00,2018-05-03 17:00:00,315.0
2018-05-03 14:00:00,2018-05-03 15:00:00,2018-05-03 17:00:00,2018-05-03 18:00:00,381.0
2018-05-03 15:00:00,2018-05-03 16:00:00,2018-05-03 18:00:00,2018-05-03 19:00:00,433.0
2018-05-03 16:00:00,2018-05-03 17:00:00,2018-05-03 19:00:00,2018-05-03 20:00:00,507.0
2018-05-03 17:00:00,2018-05-03 18:00:00,2018-05-03 20:00:00,2018-05-03 21:00:00,628.0
2018-05-03 18:00:00,2018-05-03 19:00:00,2018-05-03 21:00:00,2018-05-03 22:00:00,810.0
2018-05-03 19:00:00,2018-05-03 20:00:00,2018-05-03 22:00:00,2018-05-03 23:00:00,1006.0
2018-05-03 20:00:00,2018-05-03 21:00:00,2018-05-03 23:00:00,2018-05-04 00:00:00,1119.0
2018-05-03 21:00:00,2018-05-03 22:00:00,2018-05-04 00:00:00,2018-05-04 01:00:00,1213.0
2018-05-03 22:00:00,2018-05-03 23:00:00,2018-05-04 01:00:00,2018-05-04 02:00:00,1277.0
2018-05-03 23:00:00,2018-05-04 00:00:00,2018-05-04 02:00:00,2018-05-04 03:00:00,1297.0
2018-05-04 00:00:00,2018-05-04 01:00:00,2018-05-04 03:00:00,2018-05-04 04:00:00,1253.0
2018-05-04 01:00:00,2018-05-04 02:00:00,2018-05-04 04:00:00,2018-05-04 05:00:00,1264.0
2018-05-04 02:00:00,2018-05-04 03:00:00,2018-05-04 05:00:00,2018-05-04 06:00:00,1284.0
2018-05-04 03:00:00,2018-05-04 04:00:00,2018-05-04 06:00:00,2018-05-04 07:00:00,1318.0
2018-05-04 04:00:00,2018-05-04 05:00:00,2018-05-04 07:00:00,2018-05-04 08:00:00,1335.0
2018-05-04 05:00:00,2018-05-04 06:00:00,2018-05-04 08:00:00,2018-05-04 09:00:00,1303.0
2018-05-04 06:00:00,2018-05-04 07:00:00,2018-05-04 09:00:00,2018-05-04 10:00:00,1256.0
2018-05-04 07:00:00,2018-05-04 08:00:00,2018-05-04 10:00:00,2018-05-04 11:00:00,1182.0
2018-05-04 08:00:00,2018-05-04 09:00:00,2018-05-04 11:00:00,2018-05-04 12:00:00,1049.0
2018-05-04 09:00:00,2018-05-04 10:00:00,2018-05-04 12:00:00,2018-05-04 13:00:00,912.0
2018-05-04 10:00:00,2018-05-04 11:00:00,2018-05-04 13:00:00,2018-05-04 14:00:00,751.0
2018-05-04 11:00:00,2018-05-04 12:00:00,2018-05-04 14:00:00,2018-05-04 15:00:00,704.0
2018-05-04 12:00:00,2018-05-04 13:00:00,2018-05-04 15:00:00,2018-05-04 16:00:00,634.0
2018-05-04 13:00:00,2018-05-04 14:00:00,2018-05-04 16:00:00,2018-05-04 17:00:00,567.0
2018-05-04 14:00:00,2018-05-04 15:00:00,2018-05-04 17:00:00,2018-05-04 18:00:00,492.0
2018-05-04 15:00:00,2018-05-04 16:00:00,2018-05-04 18:00:00,2018-05-04 19:00:00,456.0
2018-05-04 16:00:00,2018-05-04 17:00:00,2018-05-04 19:00:00,2018-05-04 20:00:00,413.0
2018-05-04 17:00:00,2018-05-04 18:00:00,2018-05-04 20:00:00,2018-05-04 21:00:00,381.0
2018-05-04 18:00:00,2018-05-04 19:00:00,2018-05-04 21:00:00,2018-05-04 22:00:00,357.0
2018-05-04 19:00:00,2018-05-04 20:00:00,2018-05-04 22:00:00,2018-05-04 23:00:00,342.0
2018-05-04 20:00:00,2018-05-04 21:00:00,2018-05-04 23:00:00,2018-05-05 00:00:00,301.0
2018-05-04 21:00:00,2018-05-04 22:00:00,2018-05-05 00:00:00,2018-05-05 01:00:00,260.0
2018-05-04 22:00:00,2018-05-04 23:00:00,2018-05-05 01:00:00,2018-05-05 02:00:00,221.0
2018-05-04 23:00:00,2018-05-05 00:00:00,2018-05-05 02:00:00,2018-05-05 03:00:00,193.0
2018-05-05 00:00:00,2018-05-05 01:00:00,2018-05-05 03:00:00,2018-05-05 04:00:00,215.0
2018-05-05 01:00:00,2018-05-05 02:00:00,2018-05-05 04:00:00,2018-05-05 05:00:00,191.0
2018-05-05 02:00:00,2018-05-05 03:00:00,2018-05-05 05:00:00,2018-05-05 06:00:00,177.0
2018-05-05 03:00:00,2018-05-05 04:00:00,2018-05-05 06:00:00,2018-05-05 07:00:00,174.0
2018-05-05 04:00:00,2018-05-05 05:00:00,2018-05-05 07:00:00,2018-05-05 08:00:00,148.0
2018-05-05 05:00:00,2018-05-05 06:00:00,2018-05-05 08:00:00,2018-05-05 09:00:00,98.0
2018-05-05 06:00:00,2018-05-05 07:00:00,2018-05-05 09:00:00,2018-05-05 10:00:00,79.0
2018-05-05 07:00:00,2018-05-05 08:00:00,2018-05-05 10:00:00,2018-05-05 11:00:00,69.0
2018-05-05 08:00:00,2018-05-05 09:00:00,2018-05-05 11:00:00,2018-05-05 12:00:00,89.0
2018-05-05 09:00:00,2018-05-05 10:00:00,2018-05-05 12:00:00,2018-05-05 13:00:00,115.0
2018-05-05 10:00:00,2018-05-05 11:00:00,2018-05-05 13:00:00,2018-05-05 14:00:00,200.0
2018-05-05 11:00:00,2018-05-05 12:00:00,2018-05-05 14:00:00,2018-05-05 15:00:00,308.0
2018-05-05 12:00:00,2018-05-05 13:00:00,2018-05-05 15:00:00,2018-05-05 16:00:00,400.0
2018-05-05 13:00:00,2018-05-05 14:00:00,2018-05-05 16:00:00,2018-05-05 17:00:00,508.0
2018-05-05 14:00:00,2018-05-05 15:00:00,2018-05-05 17:00:00,2018-05-05 18:00:00,512.0
2018-05-05 15:00:00,2018-05-05 16:00:00,2018-05-05 18:00:00,2018-05-05 19:00:00,491.0
2018-05-05 16:00:00,2018-05-05 17:00:00,2018-05-05 19:00:00,2018-05-05 20:00:00,480.0
2018-05-05 17:00:00,2018-05-05 18:00:00,2018-05-05 20:00:00,2018-05-05 21:00:00,510.0
2018-05-05 18:00:00,2018-05-05 19:00:00,2018-05-05 21:00:00,2018-05-05 22:00:00,622.0
2018-05-05 19:00:00,2018-05-05 20:00:00,2018-05-05 22:00:00,2018-05-05 23:00:00,793.0
2018-05-05 20:00:00,2018-05-05 21:00:00,2018-05-05 23:00:00,2018-05-06 00:00:00,879.0
2018-05-05 21:00:00,2018-05-05 22:00:00,2018-05-06 00:00:00,2018-05-06 01:00:00,937.0
2018-05-05 22:00:00,2018-05-05 23:00:00,2018-05-06 01:00:00,2018-05-06 02:00:00,927.0
2018-05-05 23:00:00,2018-05-06 00:00:00,2018-05-06 02:00:00,2018-05-06 03:00:00,927.0
2018-05-06 00:00:00,2018-05-06 01:00:00,2018-05-06 03:00:00,2018-05-06 04:00:00,965.0
2018-05-06 01:00:00,2018-05-06 02:00:00,2018-05-06 04:00:00,2018-05-06 05:00:00,968.0
2018-05-06 02:00:00,2018-05-06 03:00:00,2018-05-06 05:00:00,2018-05-06 06:00:00,1022.0
2018-05-06 03:00:00,2018-05-06 04:00:00,2018-05-06 06:00:00,2018-05-06 07:00:00,958.0
2018-05-06 04:00:00,2018-05-06 05:00:00,2018-05-06 07:00:00,2018-05-06 08:00:00,834.0
2018-05-06 05:00:00,2018-05-06 06:00:00,2018-05-06 08:00:00,2018-05-06 09:00:00,670.0
2018-05-06 06:00:00,2018-05-06 07:00:00,2018-05-06 09:00:00,2018-05-06 10:00:00,666.0
2018-05-06 07:00:00,2018-05-06 08:00:00,2018-05-06 10:00:00,2018-05-06 11:00:00,854.0
2018-05-06 08:00:00,2018-05-06 09:00:00,2018-05-06 11:00:00,2018-05-06 12:00:00,978.0
2018-05-06 09:00:00,2018-05-06 10:00:00,2018-05-06 12:00:00,2018-05-06 13:00:00,1134.0
2018-05-06 10:00:00,2018-05-06 11:00:00,2018-05-06 13:00:00,2018-05-06 14:00:00,1108.0
2018-05-06 11:00:00,2018-05-06 12:00:00,2018-05-06 14:00:00,2018-05-06 15:00:00,907.0
2018-05-06 12:00:00,2018-05-06 13:00:00,2018-05-06 15:00:00,2018-05-06 16:00:00,826.0
2018-05-06 13:00:00,2018-05-06 14:00:00,2018-05-06 16:00:00,2018-05-06 17:00:00,674.0
2018-05-06 14:00:00,2018-05-06 15:00:00,2018-05-06 17:00:00,2018-05-06 18:00:00,672.0
2018-05-06 15:00:00,2018-05-06 16:00:00,2018-05-06 18:00:00,2018-05-06 19:00:00,553.0
2018-05-06 16:00:00,2018-05-06 17:00:00,2018-05-06 19:00:00,2018-05-06 20:00:00,545.0
2018-05-06 17:00:00,2018-05-06 18:00:00,2018-05-06 20:00:00,2018-05-06 21:00:00,625.0
2018-05-06 18:00:00,2018-05-06 19:00:00,2018-05-06 21:00:00,2018-05-06 22:00:00,717.0
2018-05-06 19:00:00,2018-05-06 20:00:00,2018-05-06 22:00:00,2018-05-06 23:00:00,758.0
2018-05-06 20:00:00,2018-05-06 21:00:00,2018-05-06 23:00:00,2018-05-07 00:00:00,839.0
2018-05-06 21:00:00,2018-05-06 22:00:00,2018-05-07 00:00:00,2018-05-07 01:00:00,869.0
2018-05-06 22:00:00,2018-05-06 23:00:00,2018-05-07 01:00:00,2018-05-07 02:00:00,851.0
2018-05-06 23:00:00,2018-05-07 00:00:00,2018-05-07 02:00:00,2018-05-07 03:00:00,849.0
2018-05-07 00:00:00,2018-05-07 01:00:00,2018-05-07 03:00:00,2018-05-07 04:00:00,742.0
2018-05-07 01:00:00,2018-05-07 02:00:00,2018-05-07 04:00:00,2018-05-07 05:00:00,654.0
2018-05-07 02:00:00,2018-05-07 03:00:00,2018-05-07 05:00:00,2018-05-07 06:00:00,618.0
2018-05-07 03:00:00,2018-05-07 04:00:00,2018-05-07 06:00:00,2018-05-07 07:00:00,627.0
2018-05-07 04:00:00,2018-05-07 05:00:00,2018-05-07 07:00:00,2018-05-07 08:00:00,607.0
2018-05-07 05:00:00,2018-05-07 06:00:00,2018-05-07 08:00:00,2018-05-07 09:00:00,404.0
2018-05-07 06:00:00,2018-05-07 07:00:00,2018-05-07 09:00:00,2018-05-07 10:00:00,363.0
2018-05-07 07:00:00,2018-05-07 08:00:00,2018-05-07 10:00:00,2018-05-07 11:00:00,430.0
2018-05-07 08:00:00,2018-05-07 09:00:00,2018-05-07 11:00:00,2018-05-07 12:00:00,571.0
2018-05-07 09:00:00,2018-05-07 10:00:00,2018-05-07 12:00:00,2018-05-07 13:00:00,669.0
2018-05-07 10:00:00,2018-05-07 11:00:00,2018-05-07 13:00:00,2018-05-07 14:00:00,752.0
2018-05-07 11:00:00,2018-05-07 12:00:00,2018-05-07 14:00:00,2018-05-07 15:00:00,945.0
2018-05-07 12:00:00,2018-05-07 13:00:00,2018-05-07 15:00:00,2018-05-07 16:00:00,1053.0
2018-05-07 13:00:00,2018-05-07 14:00:00,2018-05-07 16:00:00,2018-05-07 17:00:00,1103.0
2018-05-07 14:00:00,2018-05-07 15:00:00,2018-05-07 17:00:00,2018-05-07 18:00:00,1023.0
2018-05-07 15:00:00,2018-05-07 16:00:00,2018-05-07 18:00:00,2018-05-07 19:00:00,766.0
2018-05-07 16:00:00,2018-05-07 17:00:00,2018-05-07 19:00:00,2018-05-07 20:00:00,824.0
2018-05-07 17:00:00,2018-05-07 18:00:00,2018-05-07 20:00:00,2018-05-07 21:00:00,1061.0
2018-05-07 18:00:00,2018-05-07 19:00:00,2018-05-07 21:00:00,2018-05-07 22:00:00,1252.0
2018-05-07 19:00:00,2018-05-07 20:00:00,2018-05-07 22:00:00,2018-05-07 23:00:00,1339.0
2018-05-07 20:00:00,2018-05-07 21:00:00,2018-05-07 23:00:00,2018-05-08 00:00:00,1337.0
2018-05-07 21:00:00,2018-05-07 22:00:00,2018-05-08 00:00:00,2018-05-08 01:00:00,1350.0
2018-05-07 22:00:00,2018-05-07 23:00:00,2018-05-08 01:00:00,2018-05-08 02:00:00,1330.0
2018-05-07 23:00:00,2018-05-08 00:00:00,2018-05-08 02:00:00,2018-05-08 03:00:00,1264.0
2018-05-08 00:00:00,2018-05-08 01:00:00,2018-05-08 03:00:00,2018-05-08 04:00:00,1086.0
2018-05-08 01:00:00,2018-05-08 02:00:00,2018-05-08 04:00:00,2018-05-08 05:00:00,969.0
2018-05-08 02:00:00,2018-05-08 03:00:00,2018-05-08 05:00:00,2018-05-08 06:00:00,818.0
2018-05-08 03:00:00,2018-05-08 04:00:00,2018-05-08 06:00:00,2018-05-08 07:00:00,634.0
2018-05-08 04:00:00,2018-05-08 05:00:00,2018-05-08 07:00:00,2018-05-08 08:00:00,335.0
2018-05-08 05:00:00,2018-05-08 06:00:00,2018-05-08 08:00:00,2018-05-08 09:00:00,194.0
2018-05-08 06:00:00,2018-05-08 07:00:00,2018-05-08 09:00:00,2018-05-08 10:00:00,127.0
2018-05-08 07:00:00,2018-05-08 08:00:00,2018-05-08 10:00:00,2018-05-08 11:00:00,71.0
2018-05-08 08:00:00,2018-05-08 09:00:00,2018-05-08 11:00:00,2018-05-08 12:00:00,59.0
2018-05-08 09:00:00,2018-05-08 10:00:00,2018-05-08 12:00:00,2018-05-08 13:00:00,68.0
2018-05-08 10:00:00,2018-05-08 11:00:00,2018-05-08 13:00:00,2018-05-08 14:00:00,82.0
2018-05-08 11:00:00,2018-05-08 12:00:00,2018-05-08 14:00:00,2018-05-08 15:00:00,77.0
2018-05-08 12:00:00,2018-05-08 13:00:00,2018-05-08 15:00:00,2018-05-08 16:00:00,70.0
2018-05-08 13:00:00,2018-05-08 14:00:00,2018-05-08 16:00:00,2018-05-08 17:00:00,58.0
2018-05-08 14:00:00,2018-05-08 15:00:00,2018-05-08 17:00:00,2018-05-08 18:00:00,39.0
2018-05-08 15:00:00,2018-05-08 16:00:00,2018-05-08 18:00:00,2018-05-08 19:00:00,27.0
2018-05-08 16:00:00,2018-05-08 17:00:00,2018-05-08 19:00:00,2018-05-08 20:00:00,27.0
2018-05-08 17:00:00,2018-05-08 18:00:00,2018-05-08 20:00:00,2018-05-08 21:00:00,56.0
2018-05-08 18:00:00,2018-05-08 19:00:00,2018-05-08 21:00:00,2018-05-08 22:00:00,132.0
2018-05-08 19:00:00,2018-05-08 20:00:00,2018-05-08 22:00:00,2018-05-08 23:00:00,288.0
2018-05-08 20:00:00,2018-05-08 21:00:00,2018-05-08 23:00:00,2018-05-09 00:00:00,543.0
2018-05-08 21:00:00,2018-05-08 22:00:00,2018-05-09 00:00:00,2018-05-09 01:00:00,847.0
2018-05-08 22:00:00,2018-05-08 23:00:00,2018-05-09 01:00:00,2018-05-09 02:00:00,1122.0
2018-05-08 23:00:00,2018-05-09 00:00:00,2018-05-09 02:00:00,2018-05-09 03:00:00,1312.0
2018-05-09 00:00:00,2018-05-09 01:00:00,2018-05-09 03:00:00,2018-05-09 04:00:00,1370.0
2018-05-09 01:00:00,2018-05-09 02:00:00,2018-05-09 04:00:00,2018-05-09 05:00:00,1346.0
2018-05-09 02:00:00,2018-05-09 03:00:00,2018-05-09 05:00:00,2018-05-09 06:00:00,1346.0
2018-05-09 03:00:00,2018-05-09 04:00:00,2018-05-09 06:00:00,2018-05-09 07:00:00,1284.0
2018-05-09 04:00:00,2018-05-09 05:00:00,2018-05-09 07:00:00,2018-05-09 08:00:00,998.0
2018-05-09 05:00:00,2018-05-09 06:00:00,2018-05-09 08:00:00,2018-05-09 09:00:00,703.0
2018-05-09 06:00:00,2018-05-09 07:00:00,2018-05-09 09:00:00,2018-05-09 10:00:00,688.0
2018-05-09 07:00:00,2018-05-09 08:00:00,2018-05-09 10:00:00,2018-05-09 11:00:00,686.0
2018-05-09 08:00:00,2018-05-09 09:00:00,2018-05-09 11:00:00,2018-05-09 12:00:00,721.0
2018-05-09 09:00:00,2018-05-09 10:00:00,2018-05-09 12:00:00,2018-05-09 13:00:00,742.0
2018-05-09 10:00:00,2018-05-09 11:00:00,2018-05-09 13:00:00,2018-05-09 14:00:00,742.0
2018-05-09 11:00:00,2018-05-09 12:00:00,2018-05-09 14:00:00,2018-05-09 15:00:00,742.0
2018-05-09 12:00:00,2018-05-09 13:00:00,2018-05-09 15:00:00,2018-05-09 16:00:00,776.0
2018-05-09 13:00:00,2018-05-09 14:00:00,2018-05-09 16:00:00,2018-05-09 17:00:00,780.0
2018-05-09 14:00:00,2018-05-09 15:00:00,2018-05-09 17:00:00,2018-05-09 18:00:00,728.0
2018-05-09 15:00:00,2018-05-09 16:00:00,2018-05-09 18:00:00,2018-05-09 19:00:00,674.0
2018-05-09 16:00:00,2018-05-09 17:00:00,2018-05-09 19:00:00,2018-05-09 20:00:00,614.0
2018-05-09 17:00:00,2018-05-09 18:00:00,2018-05-09 20:00:00,2018-05-09 21:00:00,587.0
2018-05-09 18:00:00,2018-05-09 19:00:00,2018-05-09 21:00:00,2018-05-09 22:00:00,661.0
2018-05-09 19:00:00,2018-05-09 20:00:00,2018-05-09 22:00:00,2018-05-09 23:00:00,792.0
2018-05-09 20:00:00,2018-05-09 21:00:00,2018-05-09 23:00:00,2018-05-10 00:00:00,842.0
2018-05-09 21:00:00,2018-05-09 22:00:00,2018-05-10 00:00:00,2018-05-10 01:00:00,855.0
2018-05-09 22:00:00,2018-05-09 23:00:00,2018-05-10 01:00:00,2018-05-10 02:00:00,992.0
2018-05-09 23:00:00,2018-05-10 00:00:00,2018-05-10 02:00:00,2018-05-10 03:00:00,1183.0
2018-05-10 00:00:00,2018-05-10 01:00:00,2018-05-10 03:00:00,2018-05-10 04:00:00,1285.0
2018-05-10 01:00:00,2018-05-10 02:00:00,2018-05-10 04:00:00,2018-05-10 05:00:00,1371.0
2018-05-10 02:00:00,2018-05-10 03:00:00,2018-05-10 05:00:00,2018-05-10 06:00:00,1361.0
2018-05-10 03:00:00,2018-05-10 04:00:00,2018-05-10 06:00:00,2018-05-10 07:00:00,1149.0
2018-05-10 04:00:00,2018-05-10 05:00:00,2018-05-10 07:00:00,2018-05-10 08:00:00,730.0
2018-05-10 05:00:00,2018-05-10 06:00:00,2018-05-10 08:00:00,2018-05-10 09:00:00,455.0
2018-05-10 06:00:00,2018-05-10 07:00:00,2018-05-10 09:00:00,2018-05-10 10:00:00,350.0
2018-05-10 07:00:00,2018-05-10 08:00:00,2018-05-10 10:00:00,2018-05-10 11:00:00,402.0
2018-05-10 08:00:00,2018-05-10 09:00:00,2018-05-10 11:00:00,2018-05-10 12:00:00,496.0
2018-05-10 09:00:00,2018-05-10 10:00:00,2018-05-10 12:00:00,2018-05-10 13:00:00,509.0
2018-05-10 10:00:00,2018-05-10 11:00:00,2018-05-10 13:00:00,2018-05-10 14:00:00,487.0
2018-05-10 11:00:00,2018-05-10 12:00:00,2018-05-10 14:00:00,2018-05-10 15:00:00,448.0
2018-05-10 12:00:00,2018-05-10 13:00:00,2018-05-10 15:00:00,2018-05-10 16:00:00,406.0
2018-05-10 13:00:00,2018-05-10 14:00:00,2018-05-10 16:00:00,2018-05-10 17:00:00,361.0
2018-05-10 14:00:00,2018-05-10 15:00:00,2018-05-10 17:00:00,2018-05-10 18:00:00,323.0
2018-05-10 15:00:00,2018-05-10 16:00:00,2018-05-10 18:00:00,2018-05-10 19:00:00,290.0
2018-05-10 16:00:00,2018-05-10 17:00:00,2018-05-10 19:00:00,2018-05-10 20:00:00,284.0
2018-05-10 17:00:00,2018-05-10 18:00:00,2018-05-10 20:00:00,2018-05-10 21:00:00,284.0
2018-05-10 18:00:00,2018-05-10 19:00:00,2018-05-10 21:00:00,2018-05-10 22:00:00,403.0
2018-05-10 19:00:00,2018-05-10 20:00:00,2018-05-10 22:00:00,2018-05-10 23:00:00,717.0
2018-05-10 20:00:00,2018-05-10 21:00:00,2018-05-10 23:00:00,2018-05-11 00:00:00,955.0
2018-05-10 21:00:00,2018-05-10 22:00:00,2018-05-11 00:00:00,2018-05-11 01:00:00,1021.0
2018-05-10 22:00:00,2018-05-10 23:00:00,2018-05-11 01:00:00,2018-05-11 02:00:00,1121.0
