Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Up-regulating price in the Balancing energy market
25.5.2018 20:00,25.5.2018 21:00,25.5.2018 23:00,26.5.2018 0:00,42.86
25.5.2018 21:00,25.5.2018 22:00,26.5.2018 0:00,26.5.2018 1:00,42.22
25.5.2018 22:00,25.5.2018 23:00,26.5.2018 1:00,26.5.2018 2:00,41.8
25.5.2018 23:00,26.5.2018 0:00,26.5.2018 2:00,26.5.2018 3:00,40
26.5.2018 0:00,26.5.2018 1:00,26.5.2018 3:00,26.5.2018 4:00,36
26.5.2018 1:00,26.5.2018 2:00,26.5.2018 4:00,26.5.2018 5:00,34.97
26.5.2018 2:00,26.5.2018 3:00,26.5.2018 5:00,26.5.2018 6:00,40
26.5.2018 3:00,26.5.2018 4:00,26.5.2018 6:00,26.5.2018 7:00,40
26.5.2018 4:00,26.5.2018 5:00,26.5.2018 7:00,26.5.2018 8:00,37.33
26.5.2018 5:00,26.5.2018 6:00,26.5.2018 8:00,26.5.2018 9:00,39.62
26.5.2018 6:00,26.5.2018 7:00,26.5.2018 9:00,26.5.2018 10:00,43.75
26.5.2018 7:00,26.5.2018 8:00,26.5.2018 10:00,26.5.2018 11:00,43.75
26.5.2018 8:00,26.5.2018 9:00,26.5.2018 11:00,26.5.2018 12:00,40.61
26.5.2018 9:00,26.5.2018 10:00,26.5.2018 12:00,26.5.2018 13:00,43
26.5.2018 10:00,26.5.2018 11:00,26.5.2018 13:00,26.5.2018 14:00,43
26.5.2018 11:00,26.5.2018 12:00,26.5.2018 14:00,26.5.2018 15:00,41
26.5.2018 12:00,26.5.2018 13:00,26.5.2018 15:00,26.5.2018 16:00,40.59
26.5.2018 13:00,26.5.2018 14:00,26.5.2018 16:00,26.5.2018 17:00,40.59
26.5.2018 14:00,26.5.2018 15:00,26.5.2018 17:00,26.5.2018 18:00,40.59
26.5.2018 15:00,26.5.2018 16:00,26.5.2018 18:00,26.5.2018 19:00,42.17
26.5.2018 16:00,26.5.2018 17:00,26.5.2018 19:00,26.5.2018 20:00,42
26.5.2018 17:00,26.5.2018 18:00,26.5.2018 20:00,26.5.2018 21:00,42.29
26.5.2018 18:00,26.5.2018 19:00,26.5.2018 21:00,26.5.2018 22:00,42.22
26.5.2018 19:00,26.5.2018 20:00,26.5.2018 22:00,26.5.2018 23:00,41.99
26.5.2018 20:00,26.5.2018 21:00,26.5.2018 23:00,27.5.2018 0:00,41.82
26.5.2018 21:00,26.5.2018 22:00,27.5.2018 0:00,27.5.2018 1:00,39.12
26.5.2018 22:00,26.5.2018 23:00,27.5.2018 1:00,27.5.2018 2:00,38.82
26.5.2018 23:00,27.5.2018 0:00,27.5.2018 2:00,27.5.2018 3:00,36.3
27.5.2018 0:00,27.5.2018 1:00,27.5.2018 3:00,27.5.2018 4:00,34.02
27.5.2018 1:00,27.5.2018 2:00,27.5.2018 4:00,27.5.2018 5:00,33.06
27.5.2018 2:00,27.5.2018 3:00,27.5.2018 5:00,27.5.2018 6:00,32.6
27.5.2018 3:00,27.5.2018 4:00,27.5.2018 6:00,27.5.2018 7:00,32.01
27.5.2018 4:00,27.5.2018 5:00,27.5.2018 7:00,27.5.2018 8:00,34.42
27.5.2018 5:00,27.5.2018 6:00,27.5.2018 8:00,27.5.2018 9:00,36.52
27.5.2018 6:00,27.5.2018 7:00,27.5.2018 9:00,27.5.2018 10:00,39.81
27.5.2018 7:00,27.5.2018 8:00,27.5.2018 10:00,27.5.2018 11:00,40.36
27.5.2018 8:00,27.5.2018 9:00,27.5.2018 11:00,27.5.2018 12:00,40.8
27.5.2018 9:00,27.5.2018 10:00,27.5.2018 12:00,27.5.2018 13:00,40.6
27.5.2018 10:00,27.5.2018 11:00,27.5.2018 13:00,27.5.2018 14:00,40.06
27.5.2018 11:00,27.5.2018 12:00,27.5.2018 14:00,27.5.2018 15:00,37.94
27.5.2018 12:00,27.5.2018 13:00,27.5.2018 15:00,27.5.2018 16:00,37.24
27.5.2018 13:00,27.5.2018 14:00,27.5.2018 16:00,27.5.2018 17:00,37.63
27.5.2018 14:00,27.5.2018 15:00,27.5.2018 17:00,27.5.2018 18:00,37.87
27.5.2018 15:00,27.5.2018 16:00,27.5.2018 18:00,27.5.2018 19:00,42
27.5.2018 16:00,27.5.2018 17:00,27.5.2018 19:00,27.5.2018 20:00,42.5
27.5.2018 17:00,27.5.2018 18:00,27.5.2018 20:00,27.5.2018 21:00,44
27.5.2018 18:00,27.5.2018 19:00,27.5.2018 21:00,27.5.2018 22:00,46.61
27.5.2018 19:00,27.5.2018 20:00,27.5.2018 22:00,27.5.2018 23:00,46.61
27.5.2018 20:00,27.5.2018 21:00,27.5.2018 23:00,28.5.2018 0:00,43.1
27.5.2018 21:00,27.5.2018 22:00,28.5.2018 0:00,28.5.2018 1:00,41.5
27.5.2018 22:00,27.5.2018 23:00,28.5.2018 1:00,28.5.2018 2:00,40.33
27.5.2018 23:00,28.5.2018 0:00,28.5.2018 2:00,28.5.2018 3:00,37.71
28.5.2018 0:00,28.5.2018 1:00,28.5.2018 3:00,28.5.2018 4:00,37.71
28.5.2018 1:00,28.5.2018 2:00,28.5.2018 4:00,28.5.2018 5:00,31.95
28.5.2018 2:00,28.5.2018 3:00,28.5.2018 5:00,28.5.2018 6:00,29.21
28.5.2018 3:00,28.5.2018 4:00,28.5.2018 6:00,28.5.2018 7:00,37.45
28.5.2018 4:00,28.5.2018 5:00,28.5.2018 7:00,28.5.2018 8:00,48.19
28.5.2018 5:00,28.5.2018 6:00,28.5.2018 8:00,28.5.2018 9:00,59.92
28.5.2018 6:00,28.5.2018 7:00,28.5.2018 9:00,28.5.2018 10:00,68.18
28.5.2018 7:00,28.5.2018 8:00,28.5.2018 10:00,28.5.2018 11:00,69.09
28.5.2018 8:00,28.5.2018 9:00,28.5.2018 11:00,28.5.2018 12:00,67.72
28.5.2018 9:00,28.5.2018 10:00,28.5.2018 12:00,28.5.2018 13:00,68.18
28.5.2018 10:00,28.5.2018 11:00,28.5.2018 13:00,28.5.2018 14:00,66.79
28.5.2018 11:00,28.5.2018 12:00,28.5.2018 14:00,28.5.2018 15:00,83
28.5.2018 12:00,28.5.2018 13:00,28.5.2018 15:00,28.5.2018 16:00,51.86
28.5.2018 13:00,28.5.2018 14:00,28.5.2018 16:00,28.5.2018 17:00,52.3
28.5.2018 14:00,28.5.2018 15:00,28.5.2018 17:00,28.5.2018 18:00,55
28.5.2018 15:00,28.5.2018 16:00,28.5.2018 18:00,28.5.2018 19:00,54.2
28.5.2018 16:00,28.5.2018 17:00,28.5.2018 19:00,28.5.2018 20:00,62.69
28.5.2018 17:00,28.5.2018 18:00,28.5.2018 20:00,28.5.2018 21:00,53.34
28.5.2018 18:00,28.5.2018 19:00,28.5.2018 21:00,28.5.2018 22:00,50.28
28.5.2018 19:00,28.5.2018 20:00,28.5.2018 22:00,28.5.2018 23:00,46.3
28.5.2018 20:00,28.5.2018 21:00,28.5.2018 23:00,29.5.2018 0:00,42.96
28.5.2018 21:00,28.5.2018 22:00,29.5.2018 0:00,29.5.2018 1:00,38.76
28.5.2018 22:00,28.5.2018 23:00,29.5.2018 1:00,29.5.2018 2:00,36.16
28.5.2018 23:00,29.5.2018 0:00,29.5.2018 2:00,29.5.2018 3:00,34.08
29.5.2018 0:00,29.5.2018 1:00,29.5.2018 3:00,29.5.2018 4:00,35.53
29.5.2018 1:00,29.5.2018 2:00,29.5.2018 4:00,29.5.2018 5:00,35.22
29.5.2018 2:00,29.5.2018 3:00,29.5.2018 5:00,29.5.2018 6:00,33.29
29.5.2018 3:00,29.5.2018 4:00,29.5.2018 6:00,29.5.2018 7:00,38.55
29.5.2018 4:00,29.5.2018 5:00,29.5.2018 7:00,29.5.2018 8:00,75
29.5.2018 5:00,29.5.2018 6:00,29.5.2018 8:00,29.5.2018 9:00,85
29.5.2018 6:00,29.5.2018 7:00,29.5.2018 9:00,29.5.2018 10:00,59.58
29.5.2018 7:00,29.5.2018 8:00,29.5.2018 10:00,29.5.2018 11:00,53.1
29.5.2018 8:00,29.5.2018 9:00,29.5.2018 11:00,29.5.2018 12:00,53.56
29.5.2018 9:00,29.5.2018 10:00,29.5.2018 12:00,29.5.2018 13:00,46.99
29.5.2018 10:00,29.5.2018 11:00,29.5.2018 13:00,29.5.2018 14:00,44.58
29.5.2018 11:00,29.5.2018 12:00,29.5.2018 14:00,29.5.2018 15:00,43.96
29.5.2018 12:00,29.5.2018 13:00,29.5.2018 15:00,29.5.2018 16:00,44.2
29.5.2018 13:00,29.5.2018 14:00,29.5.2018 16:00,29.5.2018 17:00,44
29.5.2018 14:00,29.5.2018 15:00,29.5.2018 17:00,29.5.2018 18:00,43.7
29.5.2018 15:00,29.5.2018 16:00,29.5.2018 18:00,29.5.2018 19:00,43.64
29.5.2018 16:00,29.5.2018 17:00,29.5.2018 19:00,29.5.2018 20:00,45.13
29.5.2018 17:00,29.5.2018 18:00,29.5.2018 20:00,29.5.2018 21:00,46.1
29.5.2018 18:00,29.5.2018 19:00,29.5.2018 21:00,29.5.2018 22:00,47
29.5.2018 19:00,29.5.2018 20:00,29.5.2018 22:00,29.5.2018 23:00,43.35
29.5.2018 20:00,29.5.2018 21:00,29.5.2018 23:00,30.5.2018 0:00,42.55
29.5.2018 21:00,29.5.2018 22:00,30.5.2018 0:00,30.5.2018 1:00,38.17
29.5.2018 22:00,29.5.2018 23:00,30.5.2018 1:00,30.5.2018 2:00,42.5
29.5.2018 23:00,30.5.2018 0:00,30.5.2018 2:00,30.5.2018 3:00,42.5
30.5.2018 0:00,30.5.2018 1:00,30.5.2018 3:00,30.5.2018 4:00,40.67
30.5.2018 1:00,30.5.2018 2:00,30.5.2018 4:00,30.5.2018 5:00,33.4
30.5.2018 2:00,30.5.2018 3:00,30.5.2018 5:00,30.5.2018 6:00,33.97
30.5.2018 3:00,30.5.2018 4:00,30.5.2018 6:00,30.5.2018 7:00,39.06
30.5.2018 4:00,30.5.2018 5:00,30.5.2018 7:00,30.5.2018 8:00,45.03
30.5.2018 5:00,30.5.2018 6:00,30.5.2018 8:00,30.5.2018 9:00,52.9
30.5.2018 6:00,30.5.2018 7:00,30.5.2018 9:00,30.5.2018 10:00,73.88
30.5.2018 7:00,30.5.2018 8:00,30.5.2018 10:00,30.5.2018 11:00,70.91
30.5.2018 8:00,30.5.2018 9:00,30.5.2018 11:00,30.5.2018 12:00,57.37
30.5.2018 9:00,30.5.2018 10:00,30.5.2018 12:00,30.5.2018 13:00,56.84
30.5.2018 10:00,30.5.2018 11:00,30.5.2018 13:00,30.5.2018 14:00,54.79
30.5.2018 11:00,30.5.2018 12:00,30.5.2018 14:00,30.5.2018 15:00,51.61
30.5.2018 12:00,30.5.2018 13:00,30.5.2018 15:00,30.5.2018 16:00,44.74
30.5.2018 13:00,30.5.2018 14:00,30.5.2018 16:00,30.5.2018 17:00,45.88
30.5.2018 14:00,30.5.2018 15:00,30.5.2018 17:00,30.5.2018 18:00,45.88
30.5.2018 15:00,30.5.2018 16:00,30.5.2018 18:00,30.5.2018 19:00,52.3
30.5.2018 16:00,30.5.2018 17:00,30.5.2018 19:00,30.5.2018 20:00,60
30.5.2018 17:00,30.5.2018 18:00,30.5.2018 20:00,30.5.2018 21:00,58.21
30.5.2018 18:00,30.5.2018 19:00,30.5.2018 21:00,30.5.2018 22:00,59.78
30.5.2018 19:00,30.5.2018 20:00,30.5.2018 22:00,30.5.2018 23:00,52
30.5.2018 20:00,30.5.2018 21:00,30.5.2018 23:00,31.5.2018 0:00,50.3
30.5.2018 21:00,30.5.2018 22:00,31.5.2018 0:00,31.5.2018 1:00,50.3
30.5.2018 22:00,30.5.2018 23:00,31.5.2018 1:00,31.5.2018 2:00,47
30.5.2018 23:00,31.5.2018 0:00,31.5.2018 2:00,31.5.2018 3:00,44.5
31.5.2018 0:00,31.5.2018 1:00,31.5.2018 3:00,31.5.2018 4:00,38.65
31.5.2018 1:00,31.5.2018 2:00,31.5.2018 4:00,31.5.2018 5:00,38.15
31.5.2018 2:00,31.5.2018 3:00,31.5.2018 5:00,31.5.2018 6:00,37.91
31.5.2018 3:00,31.5.2018 4:00,31.5.2018 6:00,31.5.2018 7:00,39.31
31.5.2018 4:00,31.5.2018 5:00,31.5.2018 7:00,31.5.2018 8:00,51.88
31.5.2018 5:00,31.5.2018 6:00,31.5.2018 8:00,31.5.2018 9:00,56.04
31.5.2018 6:00,31.5.2018 7:00,31.5.2018 9:00,31.5.2018 10:00,69.59
31.5.2018 7:00,31.5.2018 8:00,31.5.2018 10:00,31.5.2018 11:00,63.75
31.5.2018 8:00,31.5.2018 9:00,31.5.2018 11:00,31.5.2018 12:00,63.02
31.5.2018 9:00,31.5.2018 10:00,31.5.2018 12:00,31.5.2018 13:00,67.62
31.5.2018 10:00,31.5.2018 11:00,31.5.2018 13:00,31.5.2018 14:00,73.95
31.5.2018 11:00,31.5.2018 12:00,31.5.2018 14:00,31.5.2018 15:00,73.99
31.5.2018 12:00,31.5.2018 13:00,31.5.2018 15:00,31.5.2018 16:00,46.82
31.5.2018 13:00,31.5.2018 14:00,31.5.2018 16:00,31.5.2018 17:00,46.08
31.5.2018 14:00,31.5.2018 15:00,31.5.2018 17:00,31.5.2018 18:00,45.03
31.5.2018 15:00,31.5.2018 16:00,31.5.2018 18:00,31.5.2018 19:00,44.48
31.5.2018 16:00,31.5.2018 17:00,31.5.2018 19:00,31.5.2018 20:00,58.23
31.5.2018 17:00,31.5.2018 18:00,31.5.2018 20:00,31.5.2018 21:00,52.08
31.5.2018 18:00,31.5.2018 19:00,31.5.2018 21:00,31.5.2018 22:00,56.9
31.5.2018 19:00,31.5.2018 20:00,31.5.2018 22:00,31.5.2018 23:00,50.8
31.5.2018 20:00,31.5.2018 21:00,31.5.2018 23:00,1.6.2018 0:00,48.17
31.5.2018 21:00,31.5.2018 22:00,1.6.2018 0:00,1.6.2018 1:00,46.08
31.5.2018 22:00,31.5.2018 23:00,1.6.2018 1:00,1.6.2018 2:00,41.33
31.5.2018 23:00,1.6.2018 0:00,1.6.2018 2:00,1.6.2018 3:00,38.89
1.6.2018 0:00,1.6.2018 1:00,1.6.2018 3:00,1.6.2018 4:00,38.82
1.6.2018 1:00,1.6.2018 2:00,1.6.2018 4:00,1.6.2018 5:00,38.45
1.6.2018 2:00,1.6.2018 3:00,1.6.2018 5:00,1.6.2018 6:00,38.01
1.6.2018 3:00,1.6.2018 4:00,1.6.2018 6:00,1.6.2018 7:00,41.18
1.6.2018 4:00,1.6.2018 5:00,1.6.2018 7:00,1.6.2018 8:00,47.08
1.6.2018 5:00,1.6.2018 6:00,1.6.2018 8:00,1.6.2018 9:00,93
1.6.2018 6:00,1.6.2018 7:00,1.6.2018 9:00,1.6.2018 10:00,93
1.6.2018 7:00,1.6.2018 8:00,1.6.2018 10:00,1.6.2018 11:00,64.32
1.6.2018 8:00,1.6.2018 9:00,1.6.2018 11:00,1.6.2018 12:00,85
1.6.2018 9:00,1.6.2018 10:00,1.6.2018 12:00,1.6.2018 13:00,67.88
1.6.2018 10:00,1.6.2018 11:00,1.6.2018 13:00,1.6.2018 14:00,72.66
1.6.2018 11:00,1.6.2018 12:00,1.6.2018 14:00,1.6.2018 15:00,70.05
1.6.2018 12:00,1.6.2018 13:00,1.6.2018 15:00,1.6.2018 16:00,58.56
1.6.2018 13:00,1.6.2018 14:00,1.6.2018 16:00,1.6.2018 17:00,46.48
1.6.2018 14:00,1.6.2018 15:00,1.6.2018 17:00,1.6.2018 18:00,45.6
1.6.2018 15:00,1.6.2018 16:00,1.6.2018 18:00,1.6.2018 19:00,45.82
1.6.2018 16:00,1.6.2018 17:00,1.6.2018 19:00,1.6.2018 20:00,80
1.6.2018 17:00,1.6.2018 18:00,1.6.2018 20:00,1.6.2018 21:00,80
1.6.2018 18:00,1.6.2018 19:00,1.6.2018 21:00,1.6.2018 22:00,46.13
1.6.2018 19:00,1.6.2018 20:00,1.6.2018 22:00,1.6.2018 23:00,46.13
1.6.2018 20:00,1.6.2018 21:00,1.6.2018 23:00,2.6.2018 0:00,45.6
1.6.2018 21:00,1.6.2018 22:00,2.6.2018 0:00,2.6.2018 1:00,46.13
1.6.2018 22:00,1.6.2018 23:00,2.6.2018 1:00,2.6.2018 2:00,44.2
1.6.2018 23:00,2.6.2018 0:00,2.6.2018 2:00,2.6.2018 3:00,40.42
2.6.2018 0:00,2.6.2018 1:00,2.6.2018 3:00,2.6.2018 4:00,39.14
2.6.2018 1:00,2.6.2018 2:00,2.6.2018 4:00,2.6.2018 5:00,38.5
2.6.2018 2:00,2.6.2018 3:00,2.6.2018 5:00,2.6.2018 6:00,38.5
2.6.2018 3:00,2.6.2018 4:00,2.6.2018 6:00,2.6.2018 7:00,38.78
2.6.2018 4:00,2.6.2018 5:00,2.6.2018 7:00,2.6.2018 8:00,40.45
2.6.2018 5:00,2.6.2018 6:00,2.6.2018 8:00,2.6.2018 9:00,42.17
2.6.2018 6:00,2.6.2018 7:00,2.6.2018 9:00,2.6.2018 10:00,43.99
2.6.2018 7:00,2.6.2018 8:00,2.6.2018 10:00,2.6.2018 11:00,47.5
2.6.2018 8:00,2.6.2018 9:00,2.6.2018 11:00,2.6.2018 12:00,47.5
2.6.2018 9:00,2.6.2018 10:00,2.6.2018 12:00,2.6.2018 13:00,47.5
2.6.2018 10:00,2.6.2018 11:00,2.6.2018 13:00,2.6.2018 14:00,48.01
2.6.2018 11:00,2.6.2018 12:00,2.6.2018 14:00,2.6.2018 15:00,48
2.6.2018 12:00,2.6.2018 13:00,2.6.2018 15:00,2.6.2018 16:00,45.64
2.6.2018 13:00,2.6.2018 14:00,2.6.2018 16:00,2.6.2018 17:00,43.15
2.6.2018 14:00,2.6.2018 15:00,2.6.2018 17:00,2.6.2018 18:00,42.67
2.6.2018 15:00,2.6.2018 16:00,2.6.2018 18:00,2.6.2018 19:00,45.11
2.6.2018 16:00,2.6.2018 17:00,2.6.2018 19:00,2.6.2018 20:00,45.63
2.6.2018 17:00,2.6.2018 18:00,2.6.2018 20:00,2.6.2018 21:00,46.29
2.6.2018 18:00,2.6.2018 19:00,2.6.2018 21:00,2.6.2018 22:00,46.02
2.6.2018 19:00,2.6.2018 20:00,2.6.2018 22:00,2.6.2018 23:00,45.97
2.6.2018 20:00,2.6.2018 21:00,2.6.2018 23:00,3.6.2018 0:00,45.87
2.6.2018 21:00,2.6.2018 22:00,3.6.2018 0:00,3.6.2018 1:00,42.27
2.6.2018 22:00,2.6.2018 23:00,3.6.2018 1:00,3.6.2018 2:00,43.39
2.6.2018 23:00,3.6.2018 0:00,3.6.2018 2:00,3.6.2018 3:00,41.59
3.6.2018 0:00,3.6.2018 1:00,3.6.2018 3:00,3.6.2018 4:00,40.04
3.6.2018 1:00,3.6.2018 2:00,3.6.2018 4:00,3.6.2018 5:00,39.33
3.6.2018 2:00,3.6.2018 3:00,3.6.2018 5:00,3.6.2018 6:00,38.43
3.6.2018 3:00,3.6.2018 4:00,3.6.2018 6:00,3.6.2018 7:00,39.25
3.6.2018 4:00,3.6.2018 5:00,3.6.2018 7:00,3.6.2018 8:00,40.18
3.6.2018 5:00,3.6.2018 6:00,3.6.2018 8:00,3.6.2018 9:00,41.39
3.6.2018 6:00,3.6.2018 7:00,3.6.2018 9:00,3.6.2018 10:00,43.08
3.6.2018 7:00,3.6.2018 8:00,3.6.2018 10:00,3.6.2018 11:00,46
3.6.2018 8:00,3.6.2018 9:00,3.6.2018 11:00,3.6.2018 12:00,46
3.6.2018 9:00,3.6.2018 10:00,3.6.2018 12:00,3.6.2018 13:00,45.23
3.6.2018 10:00,3.6.2018 11:00,3.6.2018 13:00,3.6.2018 14:00,45.23
3.6.2018 11:00,3.6.2018 12:00,3.6.2018 14:00,3.6.2018 15:00,44.46
3.6.2018 12:00,3.6.2018 13:00,3.6.2018 15:00,3.6.2018 16:00,43.13
3.6.2018 13:00,3.6.2018 14:00,3.6.2018 16:00,3.6.2018 17:00,42.08
3.6.2018 14:00,3.6.2018 15:00,3.6.2018 17:00,3.6.2018 18:00,42.08
3.6.2018 15:00,3.6.2018 16:00,3.6.2018 18:00,3.6.2018 19:00,42.58
3.6.2018 16:00,3.6.2018 17:00,3.6.2018 19:00,3.6.2018 20:00,43.57
3.6.2018 17:00,3.6.2018 18:00,3.6.2018 20:00,3.6.2018 21:00,44.5
3.6.2018 18:00,3.6.2018 19:00,3.6.2018 21:00,3.6.2018 22:00,46.2
3.6.2018 19:00,3.6.2018 20:00,3.6.2018 22:00,3.6.2018 23:00,48.39
3.6.2018 20:00,3.6.2018 21:00,3.6.2018 23:00,4.6.2018 0:00,46.3
3.6.2018 21:00,3.6.2018 22:00,4.6.2018 0:00,4.6.2018 1:00,43.65
3.6.2018 22:00,3.6.2018 23:00,4.6.2018 1:00,4.6.2018 2:00,45.23
3.6.2018 23:00,4.6.2018 0:00,4.6.2018 2:00,4.6.2018 3:00,43.13
4.6.2018 0:00,4.6.2018 1:00,4.6.2018 3:00,4.6.2018 4:00,41.55
4.6.2018 1:00,4.6.2018 2:00,4.6.2018 4:00,4.6.2018 5:00,41.02
4.6.2018 2:00,4.6.2018 3:00,4.6.2018 5:00,4.6.2018 6:00,41.02
4.6.2018 3:00,4.6.2018 4:00,4.6.2018 6:00,4.6.2018 7:00,37.41
4.6.2018 4:00,4.6.2018 5:00,4.6.2018 7:00,4.6.2018 8:00,46.49
4.6.2018 5:00,4.6.2018 6:00,4.6.2018 8:00,4.6.2018 9:00,52.42
4.6.2018 6:00,4.6.2018 7:00,4.6.2018 9:00,4.6.2018 10:00,51.95
4.6.2018 7:00,4.6.2018 8:00,4.6.2018 10:00,4.6.2018 11:00,51.76
4.6.2018 8:00,4.6.2018 9:00,4.6.2018 11:00,4.6.2018 12:00,50.57
4.6.2018 9:00,4.6.2018 10:00,4.6.2018 12:00,4.6.2018 13:00,52.17
4.6.2018 10:00,4.6.2018 11:00,4.6.2018 13:00,4.6.2018 14:00,52.94
4.6.2018 11:00,4.6.2018 12:00,4.6.2018 14:00,4.6.2018 15:00,55.74
4.6.2018 12:00,4.6.2018 13:00,4.6.2018 15:00,4.6.2018 16:00,55.35
4.6.2018 13:00,4.6.2018 14:00,4.6.2018 16:00,4.6.2018 17:00,45.06
4.6.2018 14:00,4.6.2018 15:00,4.6.2018 17:00,4.6.2018 18:00,44.77
4.6.2018 15:00,4.6.2018 16:00,4.6.2018 18:00,4.6.2018 19:00,48.39
4.6.2018 16:00,4.6.2018 17:00,4.6.2018 19:00,4.6.2018 20:00,48.39
4.6.2018 17:00,4.6.2018 18:00,4.6.2018 20:00,4.6.2018 21:00,45.99
4.6.2018 18:00,4.6.2018 19:00,4.6.2018 21:00,4.6.2018 22:00,45.63
4.6.2018 19:00,4.6.2018 20:00,4.6.2018 22:00,4.6.2018 23:00,45.39
4.6.2018 20:00,4.6.2018 21:00,4.6.2018 23:00,5.6.2018 0:00,45.27
4.6.2018 21:00,4.6.2018 22:00,5.6.2018 0:00,5.6.2018 1:00,43.07
4.6.2018 22:00,4.6.2018 23:00,5.6.2018 1:00,5.6.2018 2:00,44.1
4.6.2018 23:00,5.6.2018 0:00,5.6.2018 2:00,5.6.2018 3:00,43.7
5.6.2018 0:00,5.6.2018 1:00,5.6.2018 3:00,5.6.2018 4:00,42.5
5.6.2018 1:00,5.6.2018 2:00,5.6.2018 4:00,5.6.2018 5:00,45.22
5.6.2018 2:00,5.6.2018 3:00,5.6.2018 5:00,5.6.2018 6:00,45.22
5.6.2018 3:00,5.6.2018 4:00,5.6.2018 6:00,5.6.2018 7:00,41.63
5.6.2018 4:00,5.6.2018 5:00,5.6.2018 7:00,5.6.2018 8:00,47.13
5.6.2018 5:00,5.6.2018 6:00,5.6.2018 8:00,5.6.2018 9:00,51.06
5.6.2018 6:00,5.6.2018 7:00,5.6.2018 9:00,5.6.2018 10:00,56.65
5.6.2018 7:00,5.6.2018 8:00,5.6.2018 10:00,5.6.2018 11:00,60.08
5.6.2018 8:00,5.6.2018 9:00,5.6.2018 11:00,5.6.2018 12:00,60.43
5.6.2018 9:00,5.6.2018 10:00,5.6.2018 12:00,5.6.2018 13:00,62.65
5.6.2018 10:00,5.6.2018 11:00,5.6.2018 13:00,5.6.2018 14:00,60.5
5.6.2018 11:00,5.6.2018 12:00,5.6.2018 14:00,5.6.2018 15:00,59.01
5.6.2018 12:00,5.6.2018 13:00,5.6.2018 15:00,5.6.2018 16:00,83
5.6.2018 13:00,5.6.2018 14:00,5.6.2018 16:00,5.6.2018 17:00,46.68
5.6.2018 14:00,5.6.2018 15:00,5.6.2018 17:00,5.6.2018 18:00,46.51
5.6.2018 15:00,5.6.2018 16:00,5.6.2018 18:00,5.6.2018 19:00,46.94
5.6.2018 16:00,5.6.2018 17:00,5.6.2018 19:00,5.6.2018 20:00,58.04
5.6.2018 17:00,5.6.2018 18:00,5.6.2018 20:00,5.6.2018 21:00,61.8
5.6.2018 18:00,5.6.2018 19:00,5.6.2018 21:00,5.6.2018 22:00,48.79
5.6.2018 19:00,5.6.2018 20:00,5.6.2018 22:00,5.6.2018 23:00,48.63
5.6.2018 20:00,5.6.2018 21:00,5.6.2018 23:00,6.6.2018 0:00,48.84
5.6.2018 21:00,5.6.2018 22:00,6.6.2018 0:00,6.6.2018 1:00,48.5
5.6.2018 22:00,5.6.2018 23:00,6.6.2018 1:00,6.6.2018 2:00,46.8
5.6.2018 23:00,6.6.2018 0:00,6.6.2018 2:00,6.6.2018 3:00,47
6.6.2018 0:00,6.6.2018 1:00,6.6.2018 3:00,6.6.2018 4:00,46.85
6.6.2018 1:00,6.6.2018 2:00,6.6.2018 4:00,6.6.2018 5:00,41.62
6.6.2018 2:00,6.6.2018 3:00,6.6.2018 5:00,6.6.2018 6:00,41.64
6.6.2018 3:00,6.6.2018 4:00,6.6.2018 6:00,6.6.2018 7:00,44.54
6.6.2018 4:00,6.6.2018 5:00,6.6.2018 7:00,6.6.2018 8:00,54.08
6.6.2018 5:00,6.6.2018 6:00,6.6.2018 8:00,6.6.2018 9:00,72.85
6.6.2018 6:00,6.6.2018 7:00,6.6.2018 9:00,6.6.2018 10:00,68.4
6.6.2018 7:00,6.6.2018 8:00,6.6.2018 10:00,6.6.2018 11:00,68.89
6.6.2018 8:00,6.6.2018 9:00,6.6.2018 11:00,6.6.2018 12:00,67.43
6.6.2018 9:00,6.6.2018 10:00,6.6.2018 12:00,6.6.2018 13:00,70.18
6.6.2018 10:00,6.6.2018 11:00,6.6.2018 13:00,6.6.2018 14:00,70.22
6.6.2018 11:00,6.6.2018 12:00,6.6.2018 14:00,6.6.2018 15:00,70.29
6.6.2018 12:00,6.6.2018 13:00,6.6.2018 15:00,6.6.2018 16:00,65.4
6.6.2018 13:00,6.6.2018 14:00,6.6.2018 16:00,6.6.2018 17:00,51.03
6.6.2018 14:00,6.6.2018 15:00,6.6.2018 17:00,6.6.2018 18:00,47.93
6.6.2018 15:00,6.6.2018 16:00,6.6.2018 18:00,6.6.2018 19:00,52.64
6.6.2018 16:00,6.6.2018 17:00,6.6.2018 19:00,6.6.2018 20:00,60.02
6.6.2018 17:00,6.6.2018 18:00,6.6.2018 20:00,6.6.2018 21:00,70.06
6.6.2018 18:00,6.6.2018 19:00,6.6.2018 21:00,6.6.2018 22:00,61.06
6.6.2018 19:00,6.6.2018 20:00,6.6.2018 22:00,6.6.2018 23:00,59
6.6.2018 20:00,6.6.2018 21:00,6.6.2018 23:00,7.6.2018 0:00,53.5
6.6.2018 21:00,6.6.2018 22:00,7.6.2018 0:00,7.6.2018 1:00,51
6.6.2018 22:00,6.6.2018 23:00,7.6.2018 1:00,7.6.2018 2:00,44.04
