Start time UTC,End time UTC,Start time UTC+03:00,End time UTC+03:00,Down-regulation price in the Balancing energy market
2018-10-11 14:00:00,2018-10-11 15:00:00,2018-10-11 17:00:00,2018-10-11 18:00:00,55.86
2018-10-11 15:00:00,2018-10-11 16:00:00,2018-10-11 18:00:00,2018-10-11 19:00:00,57.95
2018-10-11 16:00:00,2018-10-11 17:00:00,2018-10-11 19:00:00,2018-10-11 20:00:00,47.2
2018-10-11 17:00:00,2018-10-11 18:00:00,2018-10-11 20:00:00,2018-10-11 21:00:00,40.25
2018-10-11 18:00:00,2018-10-11 19:00:00,2018-10-11 21:00:00,2018-10-11 22:00:00,40.0
2018-10-11 19:00:00,2018-10-11 20:00:00,2018-10-11 22:00:00,2018-10-11 23:00:00,40.0
2018-10-11 20:00:00,2018-10-11 21:00:00,2018-10-11 23:00:00,2018-10-12 00:00:00,37.07
2018-10-11 21:00:00,2018-10-11 22:00:00,2018-10-12 00:00:00,2018-10-12 01:00:00,33.89
2018-10-11 22:00:00,2018-10-11 23:00:00,2018-10-12 01:00:00,2018-10-12 02:00:00,33.0
2018-10-11 23:00:00,2018-10-12 00:00:00,2018-10-12 02:00:00,2018-10-12 03:00:00,33.17
2018-10-12 00:00:00,2018-10-12 01:00:00,2018-10-12 03:00:00,2018-10-12 04:00:00,33.0
2018-10-12 01:00:00,2018-10-12 02:00:00,2018-10-12 04:00:00,2018-10-12 05:00:00,33.0
2018-10-12 02:00:00,2018-10-12 03:00:00,2018-10-12 05:00:00,2018-10-12 06:00:00,34.75
2018-10-12 03:00:00,2018-10-12 04:00:00,2018-10-12 06:00:00,2018-10-12 07:00:00,37.91
2018-10-12 04:00:00,2018-10-12 05:00:00,2018-10-12 07:00:00,2018-10-12 08:00:00,40.1
2018-10-12 05:00:00,2018-10-12 06:00:00,2018-10-12 08:00:00,2018-10-12 09:00:00,40.5
2018-10-12 06:00:00,2018-10-12 07:00:00,2018-10-12 09:00:00,2018-10-12 10:00:00,43.2
2018-10-12 07:00:00,2018-10-12 08:00:00,2018-10-12 10:00:00,2018-10-12 11:00:00,41.7
2018-10-12 08:00:00,2018-10-12 09:00:00,2018-10-12 11:00:00,2018-10-12 12:00:00,43.8
2018-10-12 09:00:00,2018-10-12 10:00:00,2018-10-12 12:00:00,2018-10-12 13:00:00,46.86
2018-10-12 10:00:00,2018-10-12 11:00:00,2018-10-12 13:00:00,2018-10-12 14:00:00,45.6
2018-10-12 11:00:00,2018-10-12 12:00:00,2018-10-12 14:00:00,2018-10-12 15:00:00,50.8
2018-10-12 12:00:00,2018-10-12 13:00:00,2018-10-12 15:00:00,2018-10-12 16:00:00,47.71
2018-10-12 13:00:00,2018-10-12 14:00:00,2018-10-12 16:00:00,2018-10-12 17:00:00,45.48
2018-10-12 14:00:00,2018-10-12 15:00:00,2018-10-12 17:00:00,2018-10-12 18:00:00,44.3
2018-10-12 15:00:00,2018-10-12 16:00:00,2018-10-12 18:00:00,2018-10-12 19:00:00,52.85
2018-10-12 16:00:00,2018-10-12 17:00:00,2018-10-12 19:00:00,2018-10-12 20:00:00,59.74
2018-10-12 17:00:00,2018-10-12 18:00:00,2018-10-12 20:00:00,2018-10-12 21:00:00,38.97
2018-10-12 18:00:00,2018-10-12 19:00:00,2018-10-12 21:00:00,2018-10-12 22:00:00,33.7
2018-10-12 19:00:00,2018-10-12 20:00:00,2018-10-12 22:00:00,2018-10-12 23:00:00,31.59
2018-10-12 20:00:00,2018-10-12 21:00:00,2018-10-12 23:00:00,2018-10-13 00:00:00,27.38
2018-10-12 21:00:00,2018-10-12 22:00:00,2018-10-13 00:00:00,2018-10-13 01:00:00,22.12
2018-10-12 22:00:00,2018-10-12 23:00:00,2018-10-13 01:00:00,2018-10-13 02:00:00,23.23
2018-10-12 23:00:00,2018-10-13 00:00:00,2018-10-13 02:00:00,2018-10-13 03:00:00,15.84
2018-10-13 00:00:00,2018-10-13 01:00:00,2018-10-13 03:00:00,2018-10-13 04:00:00,10.0
2018-10-13 01:00:00,2018-10-13 02:00:00,2018-10-13 04:00:00,2018-10-13 05:00:00,1.06
2018-10-13 02:00:00,2018-10-13 03:00:00,2018-10-13 05:00:00,2018-10-13 06:00:00,1.06
2018-10-13 03:00:00,2018-10-13 04:00:00,2018-10-13 06:00:00,2018-10-13 07:00:00,10.03
2018-10-13 04:00:00,2018-10-13 05:00:00,2018-10-13 07:00:00,2018-10-13 08:00:00,21.11
2018-10-13 05:00:00,2018-10-13 06:00:00,2018-10-13 08:00:00,2018-10-13 09:00:00,36.56
2018-10-13 06:00:00,2018-10-13 07:00:00,2018-10-13 09:00:00,2018-10-13 10:00:00,39.45
2018-10-13 07:00:00,2018-10-13 08:00:00,2018-10-13 10:00:00,2018-10-13 11:00:00,39.4
2018-10-13 08:00:00,2018-10-13 09:00:00,2018-10-13 11:00:00,2018-10-13 12:00:00,39.8
2018-10-13 09:00:00,2018-10-13 10:00:00,2018-10-13 12:00:00,2018-10-13 13:00:00,40.39
2018-10-13 10:00:00,2018-10-13 11:00:00,2018-10-13 13:00:00,2018-10-13 14:00:00,37.4
2018-10-13 11:00:00,2018-10-13 12:00:00,2018-10-13 14:00:00,2018-10-13 15:00:00,34.1
2018-10-13 12:00:00,2018-10-13 13:00:00,2018-10-13 15:00:00,2018-10-13 16:00:00,31.95
2018-10-13 13:00:00,2018-10-13 14:00:00,2018-10-13 16:00:00,2018-10-13 17:00:00,36.52
2018-10-13 14:00:00,2018-10-13 15:00:00,2018-10-13 17:00:00,2018-10-13 18:00:00,38.54
2018-10-13 15:00:00,2018-10-13 16:00:00,2018-10-13 18:00:00,2018-10-13 19:00:00,39.85
2018-10-13 16:00:00,2018-10-13 17:00:00,2018-10-13 19:00:00,2018-10-13 20:00:00,41.29
2018-10-13 17:00:00,2018-10-13 18:00:00,2018-10-13 20:00:00,2018-10-13 21:00:00,40.35
2018-10-13 18:00:00,2018-10-13 19:00:00,2018-10-13 21:00:00,2018-10-13 22:00:00,33.25
2018-10-13 19:00:00,2018-10-13 20:00:00,2018-10-13 22:00:00,2018-10-13 23:00:00,30.0
2018-10-13 20:00:00,2018-10-13 21:00:00,2018-10-13 23:00:00,2018-10-14 00:00:00,22.7
2018-10-13 21:00:00,2018-10-13 22:00:00,2018-10-14 00:00:00,2018-10-14 01:00:00,1.58
2018-10-13 22:00:00,2018-10-13 23:00:00,2018-10-14 01:00:00,2018-10-14 02:00:00,1.59
2018-10-13 23:00:00,2018-10-14 00:00:00,2018-10-14 02:00:00,2018-10-14 03:00:00,1.59
2018-10-14 00:00:00,2018-10-14 01:00:00,2018-10-14 03:00:00,2018-10-14 04:00:00,1.59
2018-10-14 01:00:00,2018-10-14 02:00:00,2018-10-14 04:00:00,2018-10-14 05:00:00,1.59
2018-10-14 02:00:00,2018-10-14 03:00:00,2018-10-14 05:00:00,2018-10-14 06:00:00,1.59
2018-10-14 03:00:00,2018-10-14 04:00:00,2018-10-14 06:00:00,2018-10-14 07:00:00,1.59
2018-10-14 04:00:00,2018-10-14 05:00:00,2018-10-14 07:00:00,2018-10-14 08:00:00,0.0
2018-10-14 05:00:00,2018-10-14 06:00:00,2018-10-14 08:00:00,2018-10-14 09:00:00,1.59
2018-10-14 06:00:00,2018-10-14 07:00:00,2018-10-14 09:00:00,2018-10-14 10:00:00,5.29
2018-10-14 07:00:00,2018-10-14 08:00:00,2018-10-14 10:00:00,2018-10-14 11:00:00,9.9
2018-10-14 08:00:00,2018-10-14 09:00:00,2018-10-14 11:00:00,2018-10-14 12:00:00,9.9
2018-10-14 09:00:00,2018-10-14 10:00:00,2018-10-14 12:00:00,2018-10-14 13:00:00,25.76
2018-10-14 10:00:00,2018-10-14 11:00:00,2018-10-14 13:00:00,2018-10-14 14:00:00,3.17
2018-10-14 11:00:00,2018-10-14 12:00:00,2018-10-14 14:00:00,2018-10-14 15:00:00,0.53
2018-10-14 12:00:00,2018-10-14 13:00:00,2018-10-14 15:00:00,2018-10-14 16:00:00,0.53
2018-10-14 13:00:00,2018-10-14 14:00:00,2018-10-14 16:00:00,2018-10-14 17:00:00,3.9
2018-10-14 14:00:00,2018-10-14 15:00:00,2018-10-14 17:00:00,2018-10-14 18:00:00,3.9
2018-10-14 15:00:00,2018-10-14 16:00:00,2018-10-14 18:00:00,2018-10-14 19:00:00,23.26
2018-10-14 16:00:00,2018-10-14 17:00:00,2018-10-14 19:00:00,2018-10-14 20:00:00,36.1
2018-10-14 17:00:00,2018-10-14 18:00:00,2018-10-14 20:00:00,2018-10-14 21:00:00,3.17
2018-10-14 18:00:00,2018-10-14 19:00:00,2018-10-14 21:00:00,2018-10-14 22:00:00,0.0
2018-10-14 19:00:00,2018-10-14 20:00:00,2018-10-14 22:00:00,2018-10-14 23:00:00,0.0
2018-10-14 20:00:00,2018-10-14 21:00:00,2018-10-14 23:00:00,2018-10-15 00:00:00,0.0
2018-10-14 21:00:00,2018-10-14 22:00:00,2018-10-15 00:00:00,2018-10-15 01:00:00,0.0
2018-10-14 22:00:00,2018-10-14 23:00:00,2018-10-15 01:00:00,2018-10-15 02:00:00,-3.17
2018-10-14 23:00:00,2018-10-15 00:00:00,2018-10-15 02:00:00,2018-10-15 03:00:00,-3.17
2018-10-15 00:00:00,2018-10-15 01:00:00,2018-10-15 03:00:00,2018-10-15 04:00:00,0.0
2018-10-15 01:00:00,2018-10-15 02:00:00,2018-10-15 04:00:00,2018-10-15 05:00:00,0.0
2018-10-15 02:00:00,2018-10-15 03:00:00,2018-10-15 05:00:00,2018-10-15 06:00:00,0.0
2018-10-15 03:00:00,2018-10-15 04:00:00,2018-10-15 06:00:00,2018-10-15 07:00:00,12.16
2018-10-15 04:00:00,2018-10-15 05:00:00,2018-10-15 07:00:00,2018-10-15 08:00:00,31.71
2018-10-15 05:00:00,2018-10-15 06:00:00,2018-10-15 08:00:00,2018-10-15 09:00:00,39.11
2018-10-15 06:00:00,2018-10-15 07:00:00,2018-10-15 09:00:00,2018-10-15 10:00:00,42.2
2018-10-15 07:00:00,2018-10-15 08:00:00,2018-10-15 10:00:00,2018-10-15 11:00:00,42.7
2018-10-15 08:00:00,2018-10-15 09:00:00,2018-10-15 11:00:00,2018-10-15 12:00:00,50.04
2018-10-15 09:00:00,2018-10-15 10:00:00,2018-10-15 12:00:00,2018-10-15 13:00:00,44.93
2018-10-15 10:00:00,2018-10-15 11:00:00,2018-10-15 13:00:00,2018-10-15 14:00:00,45.0
2018-10-15 11:00:00,2018-10-15 12:00:00,2018-10-15 14:00:00,2018-10-15 15:00:00,45.0
2018-10-15 12:00:00,2018-10-15 13:00:00,2018-10-15 15:00:00,2018-10-15 16:00:00,51.82
2018-10-15 13:00:00,2018-10-15 14:00:00,2018-10-15 16:00:00,2018-10-15 17:00:00,51.28
2018-10-15 14:00:00,2018-10-15 15:00:00,2018-10-15 17:00:00,2018-10-15 18:00:00,52.08
2018-10-15 15:00:00,2018-10-15 16:00:00,2018-10-15 18:00:00,2018-10-15 19:00:00,56.09
2018-10-15 16:00:00,2018-10-15 17:00:00,2018-10-15 19:00:00,2018-10-15 20:00:00,69.39
2018-10-15 17:00:00,2018-10-15 18:00:00,2018-10-15 20:00:00,2018-10-15 21:00:00,59.41
2018-10-15 18:00:00,2018-10-15 19:00:00,2018-10-15 21:00:00,2018-10-15 22:00:00,49.95
2018-10-15 19:00:00,2018-10-15 20:00:00,2018-10-15 22:00:00,2018-10-15 23:00:00,41.0
2018-10-15 20:00:00,2018-10-15 21:00:00,2018-10-15 23:00:00,2018-10-16 00:00:00,43.34
2018-10-15 21:00:00,2018-10-15 22:00:00,2018-10-16 00:00:00,2018-10-16 01:00:00,43.4
2018-10-15 22:00:00,2018-10-15 23:00:00,2018-10-16 01:00:00,2018-10-16 02:00:00,44.7
2018-10-15 23:00:00,2018-10-16 00:00:00,2018-10-16 02:00:00,2018-10-16 03:00:00,43.43
2018-10-16 00:00:00,2018-10-16 01:00:00,2018-10-16 03:00:00,2018-10-16 04:00:00,42.47
2018-10-16 01:00:00,2018-10-16 02:00:00,2018-10-16 04:00:00,2018-10-16 05:00:00,44.18
2018-10-16 02:00:00,2018-10-16 03:00:00,2018-10-16 05:00:00,2018-10-16 06:00:00,44.61
2018-10-16 03:00:00,2018-10-16 04:00:00,2018-10-16 06:00:00,2018-10-16 07:00:00,48.68
2018-10-16 04:00:00,2018-10-16 05:00:00,2018-10-16 07:00:00,2018-10-16 08:00:00,51.14
2018-10-16 05:00:00,2018-10-16 06:00:00,2018-10-16 08:00:00,2018-10-16 09:00:00,52.47
2018-10-16 06:00:00,2018-10-16 07:00:00,2018-10-16 09:00:00,2018-10-16 10:00:00,52.68
2018-10-16 07:00:00,2018-10-16 08:00:00,2018-10-16 10:00:00,2018-10-16 11:00:00,53.57
2018-10-16 08:00:00,2018-10-16 09:00:00,2018-10-16 11:00:00,2018-10-16 12:00:00,54.09
2018-10-16 09:00:00,2018-10-16 10:00:00,2018-10-16 12:00:00,2018-10-16 13:00:00,52.72
2018-10-16 10:00:00,2018-10-16 11:00:00,2018-10-16 13:00:00,2018-10-16 14:00:00,52.36
2018-10-16 11:00:00,2018-10-16 12:00:00,2018-10-16 14:00:00,2018-10-16 15:00:00,51.33
2018-10-16 12:00:00,2018-10-16 13:00:00,2018-10-16 15:00:00,2018-10-16 16:00:00,50.04
2018-10-16 13:00:00,2018-10-16 14:00:00,2018-10-16 16:00:00,2018-10-16 17:00:00,50.06
2018-10-16 14:00:00,2018-10-16 15:00:00,2018-10-16 17:00:00,2018-10-16 18:00:00,50.72
2018-10-16 15:00:00,2018-10-16 16:00:00,2018-10-16 18:00:00,2018-10-16 19:00:00,53.28
2018-10-16 16:00:00,2018-10-16 17:00:00,2018-10-16 19:00:00,2018-10-16 20:00:00,59.48
2018-10-16 17:00:00,2018-10-16 18:00:00,2018-10-16 20:00:00,2018-10-16 21:00:00,56.24
2018-10-16 18:00:00,2018-10-16 19:00:00,2018-10-16 21:00:00,2018-10-16 22:00:00,48.22
2018-10-16 19:00:00,2018-10-16 20:00:00,2018-10-16 22:00:00,2018-10-16 23:00:00,47.0
2018-10-16 20:00:00,2018-10-16 21:00:00,2018-10-16 23:00:00,2018-10-17 00:00:00,39.9
2018-10-16 21:00:00,2018-10-16 22:00:00,2018-10-17 00:00:00,2018-10-17 01:00:00,39.4
2018-10-16 22:00:00,2018-10-16 23:00:00,2018-10-17 01:00:00,2018-10-17 02:00:00,44.08
2018-10-16 23:00:00,2018-10-17 00:00:00,2018-10-17 02:00:00,2018-10-17 03:00:00,42.74
2018-10-17 00:00:00,2018-10-17 01:00:00,2018-10-17 03:00:00,2018-10-17 04:00:00,40.39
2018-10-17 01:00:00,2018-10-17 02:00:00,2018-10-17 04:00:00,2018-10-17 05:00:00,41.86
2018-10-17 02:00:00,2018-10-17 03:00:00,2018-10-17 05:00:00,2018-10-17 06:00:00,42.77
2018-10-17 03:00:00,2018-10-17 04:00:00,2018-10-17 06:00:00,2018-10-17 07:00:00,36.06
2018-10-17 04:00:00,2018-10-17 05:00:00,2018-10-17 07:00:00,2018-10-17 08:00:00,37.12
2018-10-17 05:00:00,2018-10-17 06:00:00,2018-10-17 08:00:00,2018-10-17 09:00:00,38.18
2018-10-17 06:00:00,2018-10-17 07:00:00,2018-10-17 09:00:00,2018-10-17 10:00:00,40.1
2018-10-17 07:00:00,2018-10-17 08:00:00,2018-10-17 10:00:00,2018-10-17 11:00:00,43.2
2018-10-17 08:00:00,2018-10-17 09:00:00,2018-10-17 11:00:00,2018-10-17 12:00:00,49.0
2018-10-17 09:00:00,2018-10-17 10:00:00,2018-10-17 12:00:00,2018-10-17 13:00:00,45.8
2018-10-17 10:00:00,2018-10-17 11:00:00,2018-10-17 13:00:00,2018-10-17 14:00:00,43.3
2018-10-17 11:00:00,2018-10-17 12:00:00,2018-10-17 14:00:00,2018-10-17 15:00:00,43.3
2018-10-17 12:00:00,2018-10-17 13:00:00,2018-10-17 15:00:00,2018-10-17 16:00:00,50.07
2018-10-17 13:00:00,2018-10-17 14:00:00,2018-10-17 16:00:00,2018-10-17 17:00:00,50.07
2018-10-17 14:00:00,2018-10-17 15:00:00,2018-10-17 17:00:00,2018-10-17 18:00:00,52.34
2018-10-17 15:00:00,2018-10-17 16:00:00,2018-10-17 18:00:00,2018-10-17 19:00:00,56.04
2018-10-17 16:00:00,2018-10-17 17:00:00,2018-10-17 19:00:00,2018-10-17 20:00:00,59.52
2018-10-17 17:00:00,2018-10-17 18:00:00,2018-10-17 20:00:00,2018-10-17 21:00:00,54.32
2018-10-17 18:00:00,2018-10-17 19:00:00,2018-10-17 21:00:00,2018-10-17 22:00:00,33.94
2018-10-17 19:00:00,2018-10-17 20:00:00,2018-10-17 22:00:00,2018-10-17 23:00:00,33.94
2018-10-17 20:00:00,2018-10-17 21:00:00,2018-10-17 23:00:00,2018-10-18 00:00:00,33.94
2018-10-17 21:00:00,2018-10-17 22:00:00,2018-10-18 00:00:00,2018-10-18 01:00:00,29.69
2018-10-17 22:00:00,2018-10-17 23:00:00,2018-10-18 01:00:00,2018-10-18 02:00:00,29.69
2018-10-17 23:00:00,2018-10-18 00:00:00,2018-10-18 02:00:00,2018-10-18 03:00:00,33.4
2018-10-18 00:00:00,2018-10-18 01:00:00,2018-10-18 03:00:00,2018-10-18 04:00:00,31.81
2018-10-18 01:00:00,2018-10-18 02:00:00,2018-10-18 04:00:00,2018-10-18 05:00:00,31.81
2018-10-18 02:00:00,2018-10-18 03:00:00,2018-10-18 05:00:00,2018-10-18 06:00:00,36.05
2018-10-18 03:00:00,2018-10-18 04:00:00,2018-10-18 06:00:00,2018-10-18 07:00:00,38.0
2018-10-18 04:00:00,2018-10-18 05:00:00,2018-10-18 07:00:00,2018-10-18 08:00:00,59.59
2018-10-18 05:00:00,2018-10-18 06:00:00,2018-10-18 08:00:00,2018-10-18 09:00:00,71.74
2018-10-18 06:00:00,2018-10-18 07:00:00,2018-10-18 09:00:00,2018-10-18 10:00:00,71.76
2018-10-18 07:00:00,2018-10-18 08:00:00,2018-10-18 10:00:00,2018-10-18 11:00:00,45.1
2018-10-18 08:00:00,2018-10-18 09:00:00,2018-10-18 11:00:00,2018-10-18 12:00:00,45.1
2018-10-18 09:00:00,2018-10-18 10:00:00,2018-10-18 12:00:00,2018-10-18 13:00:00,58.93
2018-10-18 10:00:00,2018-10-18 11:00:00,2018-10-18 13:00:00,2018-10-18 14:00:00,53.28
2018-10-18 11:00:00,2018-10-18 12:00:00,2018-10-18 14:00:00,2018-10-18 15:00:00,49.09
2018-10-18 12:00:00,2018-10-18 13:00:00,2018-10-18 15:00:00,2018-10-18 16:00:00,57.59
2018-10-18 13:00:00,2018-10-18 14:00:00,2018-10-18 16:00:00,2018-10-18 17:00:00,51.72
2018-10-18 14:00:00,2018-10-18 15:00:00,2018-10-18 17:00:00,2018-10-18 18:00:00,46.8
2018-10-18 15:00:00,2018-10-18 16:00:00,2018-10-18 18:00:00,2018-10-18 19:00:00,44.8
2018-10-18 16:00:00,2018-10-18 17:00:00,2018-10-18 19:00:00,2018-10-18 20:00:00,45.1
2018-10-18 17:00:00,2018-10-18 18:00:00,2018-10-18 20:00:00,2018-10-18 21:00:00,44.8
2018-10-18 18:00:00,2018-10-18 19:00:00,2018-10-18 21:00:00,2018-10-18 22:00:00,38.0
2018-10-18 19:00:00,2018-10-18 20:00:00,2018-10-18 22:00:00,2018-10-18 23:00:00,38.0
2018-10-18 20:00:00,2018-10-18 21:00:00,2018-10-18 23:00:00,2018-10-19 00:00:00,38.1
2018-10-18 21:00:00,2018-10-18 22:00:00,2018-10-19 00:00:00,2018-10-19 01:00:00,38.0
2018-10-18 22:00:00,2018-10-18 23:00:00,2018-10-19 01:00:00,2018-10-19 02:00:00,39.35
2018-10-18 23:00:00,2018-10-19 00:00:00,2018-10-19 02:00:00,2018-10-19 03:00:00,39.11
2018-10-19 00:00:00,2018-10-19 01:00:00,2018-10-19 03:00:00,2018-10-19 04:00:00,38.64
2018-10-19 01:00:00,2018-10-19 02:00:00,2018-10-19 04:00:00,2018-10-19 05:00:00,38.92
2018-10-19 02:00:00,2018-10-19 03:00:00,2018-10-19 05:00:00,2018-10-19 06:00:00,39.28
2018-10-19 03:00:00,2018-10-19 04:00:00,2018-10-19 06:00:00,2018-10-19 07:00:00,44.11
2018-10-19 04:00:00,2018-10-19 05:00:00,2018-10-19 07:00:00,2018-10-19 08:00:00,47.07
2018-10-19 05:00:00,2018-10-19 06:00:00,2018-10-19 08:00:00,2018-10-19 09:00:00,46.55
2018-10-19 06:00:00,2018-10-19 07:00:00,2018-10-19 09:00:00,2018-10-19 10:00:00,48.67
2018-10-19 07:00:00,2018-10-19 08:00:00,2018-10-19 10:00:00,2018-10-19 11:00:00,50.06
2018-10-19 08:00:00,2018-10-19 09:00:00,2018-10-19 11:00:00,2018-10-19 12:00:00,50.18
2018-10-19 09:00:00,2018-10-19 10:00:00,2018-10-19 12:00:00,2018-10-19 13:00:00,49.07
2018-10-19 10:00:00,2018-10-19 11:00:00,2018-10-19 13:00:00,2018-10-19 14:00:00,49.22
2018-10-19 11:00:00,2018-10-19 12:00:00,2018-10-19 14:00:00,2018-10-19 15:00:00,44.46
2018-10-19 12:00:00,2018-10-19 13:00:00,2018-10-19 15:00:00,2018-10-19 16:00:00,44.69
2018-10-19 13:00:00,2018-10-19 14:00:00,2018-10-19 16:00:00,2018-10-19 17:00:00,44.8
2018-10-19 14:00:00,2018-10-19 15:00:00,2018-10-19 17:00:00,2018-10-19 18:00:00,43.59
2018-10-19 15:00:00,2018-10-19 16:00:00,2018-10-19 18:00:00,2018-10-19 19:00:00,43.59
2018-10-19 16:00:00,2018-10-19 17:00:00,2018-10-19 19:00:00,2018-10-19 20:00:00,73.42
2018-10-19 17:00:00,2018-10-19 18:00:00,2018-10-19 20:00:00,2018-10-19 21:00:00,62.47
2018-10-19 18:00:00,2018-10-19 19:00:00,2018-10-19 21:00:00,2018-10-19 22:00:00,44.14
2018-10-19 19:00:00,2018-10-19 20:00:00,2018-10-19 22:00:00,2018-10-19 23:00:00,45.81
2018-10-19 20:00:00,2018-10-19 21:00:00,2018-10-19 23:00:00,2018-10-20 00:00:00,44.57
2018-10-19 21:00:00,2018-10-19 22:00:00,2018-10-20 00:00:00,2018-10-20 01:00:00,43.85
2018-10-19 22:00:00,2018-10-19 23:00:00,2018-10-20 01:00:00,2018-10-20 02:00:00,45.0
2018-10-19 23:00:00,2018-10-20 00:00:00,2018-10-20 02:00:00,2018-10-20 03:00:00,43.51
2018-10-20 00:00:00,2018-10-20 01:00:00,2018-10-20 03:00:00,2018-10-20 04:00:00,42.09
2018-10-20 01:00:00,2018-10-20 02:00:00,2018-10-20 04:00:00,2018-10-20 05:00:00,40.92
2018-10-20 02:00:00,2018-10-20 03:00:00,2018-10-20 05:00:00,2018-10-20 06:00:00,41.38
2018-10-20 03:00:00,2018-10-20 04:00:00,2018-10-20 06:00:00,2018-10-20 07:00:00,43.04
2018-10-20 04:00:00,2018-10-20 05:00:00,2018-10-20 07:00:00,2018-10-20 08:00:00,42.73
2018-10-20 05:00:00,2018-10-20 06:00:00,2018-10-20 08:00:00,2018-10-20 09:00:00,43.78
2018-10-20 06:00:00,2018-10-20 07:00:00,2018-10-20 09:00:00,2018-10-20 10:00:00,44.4
2018-10-20 07:00:00,2018-10-20 08:00:00,2018-10-20 10:00:00,2018-10-20 11:00:00,43.35
2018-10-20 08:00:00,2018-10-20 09:00:00,2018-10-20 11:00:00,2018-10-20 12:00:00,44.46
2018-10-20 09:00:00,2018-10-20 10:00:00,2018-10-20 12:00:00,2018-10-20 13:00:00,44.36
2018-10-20 10:00:00,2018-10-20 11:00:00,2018-10-20 13:00:00,2018-10-20 14:00:00,43.19
2018-10-20 11:00:00,2018-10-20 12:00:00,2018-10-20 14:00:00,2018-10-20 15:00:00,41.92
2018-10-20 12:00:00,2018-10-20 13:00:00,2018-10-20 15:00:00,2018-10-20 16:00:00,41.72
2018-10-20 13:00:00,2018-10-20 14:00:00,2018-10-20 16:00:00,2018-10-20 17:00:00,39.73
2018-10-20 14:00:00,2018-10-20 15:00:00,2018-10-20 17:00:00,2018-10-20 18:00:00,42.69
2018-10-20 15:00:00,2018-10-20 16:00:00,2018-10-20 18:00:00,2018-10-20 19:00:00,47.4
2018-10-20 16:00:00,2018-10-20 17:00:00,2018-10-20 19:00:00,2018-10-20 20:00:00,47.52
2018-10-20 17:00:00,2018-10-20 18:00:00,2018-10-20 20:00:00,2018-10-20 21:00:00,46.13
2018-10-20 18:00:00,2018-10-20 19:00:00,2018-10-20 21:00:00,2018-10-20 22:00:00,43.06
2018-10-20 19:00:00,2018-10-20 20:00:00,2018-10-20 22:00:00,2018-10-20 23:00:00,45.98
2018-10-20 20:00:00,2018-10-20 21:00:00,2018-10-20 23:00:00,2018-10-21 00:00:00,44.91
2018-10-20 21:00:00,2018-10-20 22:00:00,2018-10-21 00:00:00,2018-10-21 01:00:00,31.5
2018-10-20 22:00:00,2018-10-20 23:00:00,2018-10-21 01:00:00,2018-10-21 02:00:00,38.8
2018-10-20 23:00:00,2018-10-21 00:00:00,2018-10-21 02:00:00,2018-10-21 03:00:00,35.3
2018-10-21 00:00:00,2018-10-21 01:00:00,2018-10-21 03:00:00,2018-10-21 04:00:00,25.5
2018-10-21 01:00:00,2018-10-21 02:00:00,2018-10-21 04:00:00,2018-10-21 05:00:00,23.16
2018-10-21 02:00:00,2018-10-21 03:00:00,2018-10-21 05:00:00,2018-10-21 06:00:00,21.06
2018-10-21 03:00:00,2018-10-21 04:00:00,2018-10-21 06:00:00,2018-10-21 07:00:00,25.27
2018-10-21 04:00:00,2018-10-21 05:00:00,2018-10-21 07:00:00,2018-10-21 08:00:00,25.27
2018-10-21 05:00:00,2018-10-21 06:00:00,2018-10-21 08:00:00,2018-10-21 09:00:00,25.27
2018-10-21 06:00:00,2018-10-21 07:00:00,2018-10-21 09:00:00,2018-10-21 10:00:00,29.48
2018-10-21 07:00:00,2018-10-21 08:00:00,2018-10-21 10:00:00,2018-10-21 11:00:00,33.69
2018-10-21 08:00:00,2018-10-21 09:00:00,2018-10-21 11:00:00,2018-10-21 12:00:00,33.69
2018-10-21 09:00:00,2018-10-21 10:00:00,2018-10-21 12:00:00,2018-10-21 13:00:00,33.69
2018-10-21 10:00:00,2018-10-21 11:00:00,2018-10-21 13:00:00,2018-10-21 14:00:00,36.3
2018-10-21 11:00:00,2018-10-21 12:00:00,2018-10-21 14:00:00,2018-10-21 15:00:00,29.48
2018-10-21 12:00:00,2018-10-21 13:00:00,2018-10-21 15:00:00,2018-10-21 16:00:00,29.48
2018-10-21 13:00:00,2018-10-21 14:00:00,2018-10-21 16:00:00,2018-10-21 17:00:00,31.58
2018-10-21 14:00:00,2018-10-21 15:00:00,2018-10-21 17:00:00,2018-10-21 18:00:00,35.79
2018-10-21 15:00:00,2018-10-21 16:00:00,2018-10-21 18:00:00,2018-10-21 19:00:00,36.9
2018-10-21 16:00:00,2018-10-21 17:00:00,2018-10-21 19:00:00,2018-10-21 20:00:00,40.0
2018-10-21 17:00:00,2018-10-21 18:00:00,2018-10-21 20:00:00,2018-10-21 21:00:00,35.1
2018-10-21 18:00:00,2018-10-21 19:00:00,2018-10-21 21:00:00,2018-10-21 22:00:00,32.0
2018-10-21 19:00:00,2018-10-21 20:00:00,2018-10-21 22:00:00,2018-10-21 23:00:00,27.9
2018-10-21 20:00:00,2018-10-21 21:00:00,2018-10-21 23:00:00,2018-10-22 00:00:00,25.27
2018-10-21 21:00:00,2018-10-21 22:00:00,2018-10-22 00:00:00,2018-10-22 01:00:00,18.95
2018-10-21 22:00:00,2018-10-21 23:00:00,2018-10-22 01:00:00,2018-10-22 02:00:00,9.8
